20.521000	28.233000	28.619000	29.749000	22.536000	70.067000	69.640000	69.401000	70.097658	0.556571
20.631000	28.100000	28.495000	29.647000	22.641000	70.186000	69.736000	69.539000	70.215654	0.569381
20.742000	27.985000	28.380000	29.560000	22.784000	70.315000	69.879000	69.649000	70.336621	0.491352
20.860000	27.848000	28.261000	29.381000	22.912000	70.461000	69.989000	69.782000	70.463608	0.469045
20.970000	27.764000	28.160000	29.298000	22.995000	70.499000	70.076000	69.906000	70.556251	0.613598
21.094000	27.668000	28.008000	29.234000	23.100000	70.604000	70.209000	69.993000	70.663763	0.601431
21.173000	27.590000	27.940000	29.138000	23.201000	70.756000	70.324000	70.150000	70.779916	0.594432
21.320000	27.434000	27.815000	28.995000	23.334000	70.889000	70.461000	70.255000	70.906079	0.545975
21.444000	27.301000	27.705000	28.867000	23.459000	71.026000	70.577000	70.384000	71.029138	0.513751
21.554000	27.140000	27.535000	28.761000	23.569000	71.146000	70.705000	70.521000	71.159697	0.494899
21.687000	27.044000	27.462000	28.546000	23.706000	71.289000	70.843000	70.645000	71.289031	0.524898
21.820000	26.916000	27.333000	28.444000	23.785000	71.431000	70.963000	70.746000	71.410152	0.489988
21.958000	26.815000	27.191000	28.343000	23.890000	71.477000	71.096000	70.903000	71.526370	0.678691
22.077000	26.677000	27.039000	28.261000	24.010000	71.642000	71.205000	71.018000	71.649566	0.594471
22.265000	26.543000	26.934000	28.118000	24.179000	71.784000	71.352000	71.159000	71.783402	0.588758
